39318_at	3.2364634157814227
34168_at	2.740555423549095
266_s_at	2.293186093390516
36571_at	1.9438163911543926
37988_at	1.9089864564362091
40936_at	1.877768582392708
36122_at	1.8739596794078919
1389_at	1.8343700487911487
38242_at	1.7671029810738172
32541_at	1.710010221111971
40570_at	1.7014985074928748
38017_at	1.6845783297791164
37487_at	1.634000324219727
38096_f_at	1.6304653767622321
32579_at	1.6222783679916524
1373_at	1.6117963169564102
840_at	1.6069626198289404
1096_g_at	1.5872439112635945
38521_at	1.579702699604451
37710_at	1.576082758336629
41462_at	1.5594570456852346
37535_at	1.5533072696698054
36002_at	1.5525137902307637
35722_at	1.545790701017086
1602_at	1.5455568500172083
39931_at	1.5218901939926044
41651_at	1.510074914766062
41503_at	1.5084418438043468
40191_s_at	1.5076305111894066
1456_s_at	1.5014478555856887
38287_at	1.4946414932751277
37561_at	1.4875851156808886
963_at	1.4568611485292795
34654_at	1.4549651788308822
35648_at	1.447713878643452
35307_at	1.4391392847042825
34950_at	1.4387162093017734
35682_at	1.4321431455960398
34726_at	1.408360361387273
41669_at	1.4022514591758024
39556_at	1.400101058807073
36239_at	1.3994477913307888
38688_at	1.392619357006041
41625_at	1.3905778099337205
34311_at	1.38936468352795
33833_at	1.3864804607438057
32668_at	1.3850140369336525
37933_at	1.384310008311414
39707_at	1.3814048400613217
41729_at	1.3607189983239703
41000_at	1.3518472180331906
32576_at	1.34815127013929
41809_at	1.3424303386054335
41465_at	1.3365032195021929
32846_s_at	1.3304101251338967
40285_at	1.3252099911217645
32121_at	1.3239292051269733
41338_at	1.3189039828636309
41164_at	1.3175117247385235
40533_at	1.3173087475810532
35092_at	1.306469773895132
41091_at	1.3040091527931148
41715_at	1.3025624732375625
31867_at	1.2891036770780666
38794_at	1.2885157093286246
32144_at	1.2877113246444591
34866_at	1.2868718571839075
818_s_at	1.2779471669532485
38046_at	1.2753748051380511
32847_at	1.2700873991492725
36021_at	1.2689681410784304
32533_s_at	1.2596661112005059
40913_at	1.2583103886041802
40473_at	1.2547394317368237
37334_at	1.2542102494507108
32872_at	1.2517044219376154
306_s_at	1.2516163490465788
37180_at	1.2505301405166223
41130_at	1.247444730516013
34337_s_at	1.2452650958529086
40466_at	1.2423224546114762
40725_at	1.2388794611282974
886_at	1.2386757102645731
34325_at	1.236456319849488
35203_at	1.2341604698654305
41220_at	1.233397912751752
41243_at	1.2328481272605032
33300_at	1.232449573312201
38730_at	1.2323627475055654
37508_f_at	1.230862391290479
2003_s_at	1.2306979781449188
41218_at	1.2294871374014373
842_at	1.2263645657248998
36139_at	1.2247852218982958
37338_at	1.2241560396592084
34396_at	1.218562214038193
34842_at	1.218430717142789
40607_at	1.217523733245792
36985_at	1.2138030351126103
32625_at	1.2128442399477606
39117_at	1.2103719723515234
36117_at	1.209404795512141
32734_at	1.2091531320261095
36860_at	1.209140447903745
38604_at	1.2079276465007467
40416_at	1.207926356939935
36905_at	1.205842679963249
41595_at	1.2016130638454599
32064_at	1.2012425060457554
39423_f_at	1.200758942511709
35588_at	1.1970071168685168
33852_at	1.1949753184183762
36957_at	1.193509816922989
37359_at	1.19122101601733
38518_at	1.1819297676147513
40609_at	1.1810107443154199
32353_at	1.1809143126913386
38213_at	1.1802105143057287
40869_at	1.180078443983811
36822_at	1.180054412692115
37845_at	1.1797030632693948
914_g_at	1.1758473193140961
32478_f_at	1.1738316389112442
32455_s_at	1.1734837723742826
35317_at	1.173007074166675
41466_s_at	1.1686825751961623
40870_g_at	1.168638791372361
35618_at	1.1679423135341642
1801_at	1.1679056618104
34684_at	1.167143576880548
37041_at	1.1622685355915194
38892_at	1.1617895764558375
32684_at	1.1614743118845774
33418_at	1.1607966858158403
649_s_at	1.1607262904510678
33255_at	1.1593963824635212
31866_at	1.1581519757137013
41431_at	1.1577868661773625
32169_at	1.1563454923827636
32025_at	1.154027025045628
33683_at	1.153449815045587
40072_at	1.1526924576657238
39243_s_at	1.15262593661418
38281_at	1.151434616496263
754_s_at	1.1512490863391545
39749_at	1.1486890676950297
33154_at	1.148267514800817
36537_at	1.1466711271910435
41166_at	1.1450406761240361
1085_s_at	1.1415288632850986
38989_at	1.1400016423398507
40617_at	1.1390080384838726
33817_at	1.1383259110252455
41638_at	1.1382954276248984
40487_at	1.1369017243449566
41110_at	1.1368997812181885
41139_at	1.1338009730373453
39878_at	1.1331979606530773
41343_at	1.1272761208638347
37420_i_at	1.127268706098253
38142_at	1.1266634730144947
40225_at	1.1235598215110538
34359_at	1.122542598687977
38664_at	1.121636260412621
35350_at	1.1212208412747149
34840_at	1.1191834502893958
36209_at	1.1187312838978034
1116_at	1.1180458341254438
35653_at	1.1146879220144894
33162_at	1.11234239845583
41202_s_at	1.1100487413126032
32628_at	1.1099264208885369
2044_s_at	1.1080956338010102
40451_at	1.1059486380886108
38923_at	1.1052816106715013
32085_at	1.105258601298488
1845_at	1.1047014155550368
37159_at	1.1042464610132692
41841_at	1.1040837789336506
1054_at	1.1036531670573317
312_s_at	1.103174066460962
41642_at	1.1022273718511895
33828_at	1.101189758625261
35222_at	1.1009136206877361
41609_at	1.0982876959885046
39391_at	1.0956511556831774
41213_at	1.0949420213575818
40486_g_at	1.0946887882061953
2042_s_at	1.09446698936579
34816_at	1.0932546249760517
33304_at	1.0926877923453073
1374_g_at	1.0925857869274607
35165_at	1.0917107413038853
35961_at	1.0891915888896695
37539_at	1.0888865078115608
35671_at	1.0876868972975626
38265_at	1.0869900691242427
36111_s_at	1.0867015244933262
1782_s_at	1.0858990049472224
37683_at	1.0856359389732058
40564_at	1.0820251667409695
39387_at	1.0806107418425737
36580_at	1.0804073918864698
32878_f_at	1.0782034859003788
37994_at	1.0751164347291378
38994_at	1.074686177384716
35848_at	1.0741192589798947
41756_at	1.0729753569253841
32773_at	1.0711744817556672
40584_at	1.066502972452701
36553_at	1.0663460576277148
37532_at	1.065463288876322
36098_at	1.064439042826701
33191_at	1.0630812017666194
41097_at	1.0620307260125508
37569_at	1.0617401580095014
37910_at	1.0569405723975256
33788_at	1.0568258568634907
33999_f_at	1.0556940116756093
35141_at	1.0523563474201727
274_at	1.052303594700785
40457_at	1.0520890205839188
37888_at	1.0514397351631872
1307_at	1.050489887059798
36153_at	1.049970032384206
37766_s_at	1.0487036629103417
36600_at	1.046733805312842
1603_g_at	1.0467182797327081
40505_at	1.0466810275925829
1725_s_at	1.046092267095873
33102_at	1.0452580069499837
35651_at	1.0446493559194008
33865_at	1.0445008974253243
39124_r_at	1.0439684319930609
218_at	1.0436762297297915
409_at	1.0436073980818312
34353_at	1.0423979607894915
33716_at	1.04222830813986
38270_at	1.0401932565954262
36971_at	1.04014588647954
41790_at	1.0399601603210789
38759_at	1.03751699397891
38908_s_at	1.036677650345487
35316_at	1.0365880726563779
33192_g_at	1.036497625554943
31879_at	1.0360110012002004
41853_at	1.0353503946830003
36825_at	1.0347572784216044
38019_at	1.0338351901340315
33219_at	1.03378973352827
41122_at	1.0337671531565418
32175_at	1.033753485737312
41248_at	1.033712347685439
36612_at	1.0316105628423486
41068_at	1.0315022208220743
41224_at	1.0314171768362828
33132_at	1.0300998277571054
41784_at	1.0293609902715581
39097_at	1.0292393868232328
32220_at	1.0291781651515473
35164_at	1.028930863919144
37981_at	1.028488116239915
1171_s_at	1.0284289796437285
34355_at	1.0276003715372442
